user_id,timestamp,region,interaction_type,response_time,feedback_score,device_type
8c97571f-c0e9-465e-9832-ecb3d2bb485a,2024-09-04T22:23:27,Europe,query,1.26,3.4,tablet
8282b097-b5e6-4406-a3ba-e8da1c6d6b1e,2024-06-17T13:39:02,South America,query,1.08,,mobile
ac6bcf4a-320b-4128-af36-70798acc3fc5,2024-04-13T16:36:43,South America,response,1.09,,desktop
083d7c1f-6ff4-4a44-bf0d-33b341b822ee,2024-06-30T02:04:22,Asia,query,0.87,,tablet
d7179582-ceea-4e00-9354-4bcf581452be,2024-06-21T00:28:12,Europe,query,1.29,,tablet
413e970b-9565-4017-9417-e5b791d68fa0,2024-04-16T22:15:57,South America,query,1.01,2.9,tablet
c2d28a37-4c12-4259-af65-0f7c6751a70c,2024-02-27T04:09:54,South America,response,2.23,,mobile
4e6b3390-bb1a-47d2-8a9c-7eaeb81f43be,2024-01-26T17:16:32,Africa,response,0.29,2.4,mobile
2c0736c1-31e6-47df-8b0d-a9e62073aafe,2024-07-26T04:08:19,North America,query,2.46,4.0,mobile
782e6607-e308-4e4e-8b14-b387625fd0f0,2024-01-22T22:46:44,South America,query,2.68,4.5,mobile
13e04238-05ee-4aa6-8b62-df364c98e796,2024-06-22T23:28:19,Asia,response,0.15,,desktop
3d9d1f54-ad96-469c-ae9a-db6ff8728fba,2024-12-22T23:18:59,North America,response,0.56,,desktop
8325e0d3-ecc0-42aa-9275-cb4d6b441d73,2024-01-02T23:11:24,South America,response,1.5,1.6,tablet
54a317fb-8ad1-4c7a-ac7d-8c646c1b97da,2024-07-28T06:56:30,North America,response,2.01,,desktop
cd472955-480d-439e-be78-0c52b073e77a,2024-11-26T23:19:58,Africa,query,1.05,1.6,tablet
554d51e9-98e0-4a1e-9c1e-815279707312,2024-12-13T09:50:10,South America,response,1.66,3.3,mobile
284c4870-721b-4d33-90db-b846232e521a,2024-12-09T08:44:15,Africa,response,1.77,3.5,tablet
9027ba3f-4547-4256-96e2-b95d246504ef,2024-06-26T05:52:37,North America,response,2.75,,tablet
6eac3f30-2612-4514-bfb7-a7a6c0475720,2024-05-19T06:03:08,Europe,response,0.62,,desktop
98bb74eb-5f52-41e1-ac26-f158282177f6,2024-11-25T11:24:11,Africa,query,0.41,,desktop
a9a4fd03-7075-4268-830c-4bbae1df27bd,2024-06-01T19:10:55,Oceania,response,2.26,,mobile
c7e9625f-5e54-4e20-b5c2-c6700a2c036f,2024-07-13T12:29:37,Oceania,query,0.32,4.6,tablet
ef5c33ee-d3cf-4cdc-8af3-0def38e103dc,2024-08-19T23:29:22,Oceania,response,1.2,,desktop
291db725-bdc4-4976-83d8-ab7cdfea58f5,2024-03-22T07:12:41,Europe,response,1.9,,mobile
5ac364ee-9e14-4c01-9585-3218e01893d7,2024-08-14T16:44:01,South America,response,1.44,1.1,tablet
ad3c682f-7f3d-491d-a342-48c0b3438ddc,2024-03-22T02:54:13,South America,query,2.04,2.1,tablet
17cc8dc5-0c40-4d0c-b31d-6f690777e397,2024-05-09T10:14:22,Asia,query,0.62,,mobile
69ae50a1-5f23-4855-a7a2-9fa14a835fb6,2024-02-18T17:58:38,Asia,query,2.38,2.8,desktop
1aa25d6a-f2f3-4a66-9c25-84b61d37faa4,2024-03-19T16:51:24,Asia,response,2.93,,mobile
0942b1f3-3704-4d5b-85c1-7daef7df1f14,2024-05-20T12:37:49,Oceania,query,2.8,,mobile
5a40ba20-0bc8-46c7-b933-2bec51fe3f3c,2024-11-17T07:30:44,Oceania,response,1.26,,mobile
18b2d640-8c7b-42d6-8b0e-94ee418231df,2024-03-27T14:25:42,Asia,query,2.86,1.3,desktop
92b1a013-639d-4f36-b0af-4b965c12035a,2024-07-01T02:30:19,North America,query,0.35,,mobile
b701f77d-c0ec-4b28-af71-b786e02f4a94,2024-07-09T23:01:17,Africa,query,0.59,3.6,mobile
c8feabd2-9dfe-4108-aa08-21a92451ca4a,2024-07-29T12:52:38,Europe,response,0.93,,desktop
15352f02-e475-41d7-9da8-db6c811875c0,2024-01-16T08:25:29,Europe,query,2.88,1.4,tablet
ef9c6fe8-6781-4b35-9e7e-7defc8af5eb9,2024-07-31T02:25:32,South America,response,0.74,2.6,mobile
bf525697-e299-4733-b901-92c2ababa024,2024-03-17T16:15:57,North America,response,0.67,3.5,mobile
1e99dfae-799c-4c68-8bdd-19259f82a8ff,2024-07-22T08:05:07,North America,response,0.55,3.8,desktop
2630c939-d3c1-453a-9550-9d933c9f50b0,2024-02-01T18:59:38,South America,response,2.11,,mobile
ac03c6a4-c720-401d-be1a-d70a112df5ce,2024-03-24T09:42:02,Africa,query,0.42,3.7,desktop
3ce742f3-e34f-4aca-a7cb-f9f0b35621a0,2024-10-24T10:13:28,Oceania,query,1.43,,desktop
9770b507-0036-461b-8796-63ffbc134c99,2024-04-09T23:03:09,Europe,response,1.97,,tablet
30df33c8-f291-4b9c-9ca7-93d2bfe2c141,2024-09-13T04:47:10,Africa,response,1.28,2.4,tablet
0a87d06d-f5ad-44d1-abe0-af5a28b7b1f5,2024-08-10T11:26:05,South America,response,1.27,1.1,desktop
2cbcc0e3-9e36-4b71-af91-45167d4d65fc,2024-07-14T05:59:42,Africa,query,0.15,2.1,desktop
b30f3be2-f2a8-4141-8bf4-74a0310e5a4f,2024-03-18T09:24:38,Oceania,query,1.47,,desktop
cb027de3-cdc7-499a-940a-926b8b6f8e18,2024-05-26T05:29:41,South America,response,0.47,4.3,desktop
3fcc917f-a8cd-4abf-929f-6b235fac2d51,2024-06-26T14:32:46,Africa,query,1.12,1.3,mobile
df08a368-867c-4a41-932e-fdae6f7c8c90,2024-03-29T12:48:41,North America,response,1.35,3.6,tablet
de427001-2280-44cc-8ec0-275547f7880a,2024-12-19T13:11:38,Asia,response,0.86,,mobile
53cc2775-00e5-4117-a5a1-240b3f948d91,2024-01-24T07:19:14,South America,response,2.26,4.4,tablet
a522a46f-aea7-423b-90eb-b23479cc1b3e,2024-05-06T03:09:02,Asia,query,2.61,,mobile
b35ea732-1ade-4c5f-a4d8-ad2a7e2e3136,2024-11-27T02:39:23,North America,response,1.62,,desktop
814fdfea-5f71-4dab-876b-4dbe385c97da,2024-05-09T05:38:36,Asia,response,0.35,4.0,tablet
2192bfdb-0486-4748-bfcf-6da797bf9508,2024-06-27T16:36:39,North America,response,1.98,,mobile
7106545b-9dab-46ec-aae5-4de2b8579639,2024-05-08T21:12:20,Europe,query,2.87,4.2,tablet
11842f6c-c36e-466b-b20b-3f55278a6060,2024-11-24T12:10:32,Europe,query,2.16,,mobile
6cf36f66-14a6-419b-8799-17200a336d77,2024-06-12T05:37:39,Europe,response,1.16,,tablet
ab3fdc32-3c16-4faa-ae73-e7d01972be0d,2024-08-06T09:28:12,Europe,query,2.0,,tablet
97209e5d-e429-4a95-88ff-36da3849598c,2024-11-17T04:32:55,North America,response,1.81,3.6,tablet
0d991b6a-0007-4776-93ec-f6afd2a24f2f,2024-07-21T06:36:28,Asia,response,1.93,,mobile
fcfc592f-ac41-4573-a07e-c40e3537645d,2024-10-28T08:17:13,Europe,response,2.47,1.9,desktop
09ab2bf8-3fe5-40d7-addd-db00c25bf4b3,2024-07-05T16:20:01,Africa,response,1.94,2.0,mobile
1b70e5b1-6097-4028-84cc-50bef43f9420,2024-11-24T16:57:42,Africa,response,2.51,,tablet
1cd04b39-677a-44f5-b596-351f61dde5bf,2024-02-27T21:24:55,Africa,response,0.73,,desktop
2af8c526-c0f8-4e3c-8450-a6fae152a372,2024-07-27T16:43:11,North America,response,1.22,,mobile
e5d51a53-2d06-4a38-941d-0b74dae90ad0,2024-10-15T02:20:11,North America,response,1.47,,mobile
9d25ca4d-6720-4ecf-918a-9e11f4f576b2,2024-06-04T11:36:18,North America,response,2.12,1.6,mobile
5a357c46-bae3-44ba-a3fa-40e256c2e44c,2024-07-08T00:32:38,South America,response,2.05,4.7,desktop
952fb0cf-f4ea-496b-bb1e-6d1fe3502564,2024-02-05T04:29:47,Oceania,query,0.48,,tablet
cd2bd66f-4638-4a6f-a6de-2f8b48454871,2024-11-17T23:01:35,North America,response,2.41,1.4,desktop
77656bc0-3388-4526-b4d9-4854eb4007bd,2024-01-20T15:35:38,Europe,response,2.68,,desktop
14dbff2c-5dd3-49a8-96bf-45a989775bd5,2024-10-30T09:16:57,Africa,response,2.33,2.2,tablet
22198a30-4b94-4605-b0a7-e9e732463884,2024-05-25T03:39:11,Africa,response,2.93,2.4,desktop
6e852503-60dd-4656-9695-951be35ef89a,2024-04-05T17:25:23,Asia,query,0.21,4.5,tablet
80343fe0-1893-44f3-a27f-c1af37febf12,2024-01-18T17:32:29,Oceania,response,0.97,3.1,desktop
04a05ef3-74db-4f61-91aa-31a658966f1a,2024-12-06T15:47:15,South America,response,1.83,,tablet
72f6154d-44b3-4cfb-bf47-7a5917355762,2024-02-02T18:43:53,Africa,response,0.31,4.7,mobile
dd02faca-e9d8-4d0a-883d-47f6ca75c544,2024-01-20T08:31:38,North America,query,0.39,,mobile
f2310501-8095-40d0-b0d9-6fdca204e8ef,2024-12-15T11:01:49,North America,query,1.99,,desktop
3daf8c23-126b-454f-b177-a1aa5671347f,2024-03-08T00:43:07,Oceania,response,1.84,,desktop
61911ee3-80d8-4b74-9ba6-13e62cc0e4eb,2024-09-17T01:49:52,Asia,query,1.46,4.6,mobile
e3a15055-b061-4223-bb80-b4a035cc1456,2024-07-17T10:57:32,Oceania,response,2.9,,tablet
5c000acc-d483-49a7-b676-3721898eca00,2024-01-12T11:07:49,Africa,response,2.42,,tablet
39fe05b5-d217-4f1f-bd32-e13b83b0d5b8,2024-03-25T04:49:17,North America,response,2.28,,desktop
6598294a-3b4c-49ad-b362-0e801ab722ca,2024-06-21T01:13:25,North America,query,2.57,3.8,mobile
12d7f6dd-6c1c-4aab-a116-ba0d61f65f34,2024-01-17T08:29:34,Africa,response,2.52,,desktop
4ef827aa-2c2b-474f-8408-1eaa95567dfe,2024-12-05T16:23:32,South America,response,2.07,1.3,desktop
1db32a1a-1df5-4783-b0ba-4467185e0a29,2024-01-07T11:01:55,Asia,query,0.74,,tablet
907954a2-2cbf-469e-9482-b27c090f3c36,2024-04-20T09:38:16,Africa,response,2.18,,tablet
7a079f48-ad64-4bda-91aa-9480f97e831c,2024-03-27T02:39:02,North America,query,0.96,4.6,tablet
b647b2de-f643-49ce-8777-dda370d4ccc9,2024-09-30T07:00:20,Europe,response,1.18,,desktop
52ed16df-abdf-4aa0-a9c1-d02bc0d11f65,2024-07-17T23:53:17,North America,response,1.86,1.7,mobile
df73356a-2eb2-4869-b6d5-106d867f1ab8,2024-05-24T15:38:56,North America,query,2.1,2.2,desktop
a1fc9469-351f-4408-b032-8d7c3e35434b,2024-03-01T00:59:39,Europe,response,2.76,2.0,desktop
43e78c1e-ffe6-46c0-93c7-59cf527fd705,2024-05-02T14:22:27,South America,query,2.52,4.0,desktop
28264350-ca9b-49c0-9555-e55638239ca3,2024-02-11T02:20:04,Europe,response,1.12,,tablet
a656758a-f74a-47d4-9f0f-5f347f6a8780,2024-10-09T22:14:42,Asia,response,1.19,1.8,tablet
ce15f7ac-d0cb-4038-aecf-1ca00f39839a,2024-03-08T01:07:12,Asia,response,0.14,1.7,tablet
6c3750e6-6ac6-4c3e-ae23-de8b80b1cdf5,2024-07-05T01:26:56,North America,query,0.45,,desktop
23661bff-6aa8-45c5-8498-f4cfa676fda2,2024-01-02T03:23:06,Asia,query,1.97,,desktop
103d44a7-95cc-4c81-af43-5a08b51476d4,2024-07-05T14:13:41,Europe,response,0.53,2.2,mobile
100eabd7-bc9b-498c-aa86-89bdac15e6a1,2024-04-15T12:29:08,Asia,response,0.97,,tablet
a1aaa846-fbea-47cd-b500-28624e647c29,2024-12-08T09:13:58,South America,response,0.67,4.5,mobile
11253f8f-a170-4f50-a5c3-477695211eac,2024-09-21T01:46:11,North America,query,2.02,,tablet
99b0fe9a-ebc7-459f-86c0-fe9a5fbab315,2024-05-26T21:40:24,Europe,query,2.67,,desktop
ce2b02a6-42af-4e67-bc95-baed4056d11f,2024-01-10T10:35:49,North America,response,1.16,,tablet
f4f3d1fb-7249-4ecf-ab20-c7f50a7da9e3,2024-07-04T15:00:30,Africa,response,1.81,3.9,mobile
a284d846-d0e9-4818-a102-e11e49759b8a,2024-12-10T21:18:25,Africa,response,2.71,,mobile
8fefae97-adb6-4e7b-935e-d0f2fcb4b932,2024-06-26T16:35:33,Africa,query,0.86,4.6,mobile
74af1e78-1cf9-4633-853d-ed0fb212d3fc,2024-05-06T03:08:14,Europe,query,2.05,,mobile
07cecc65-8131-43f0-89d6-b9604f2ef186,2024-09-24T20:22:46,Europe,response,1.57,,desktop
e9bcc5f1-1dc0-42dc-9258-fec053e3f164,2024-11-20T20:43:50,Asia,query,1.7,,desktop
b7275cda-0306-462f-b1a2-1688add70e5b,2024-04-21T01:57:41,Asia,response,1.73,4.5,desktop
f19d2cfb-d9cd-49bb-a3ea-77d5fcfe8343,2024-10-19T01:38:07,North America,query,1.14,,mobile
a3cc6172-e4c6-46fb-98b3-8fa3f2b18c49,2024-03-06T22:26:58,Africa,query,2.06,3.8,tablet
9a3c6192-adca-4f6f-917f-9f05cd541ca5,2024-01-28T01:15:20,South America,response,1.29,,tablet
c176fde2-a101-44cf-8147-ca3ae0d1aed3,2024-05-30T03:20:53,North America,query,1.62,2.2,mobile
73587a15-6729-4297-91f7-a739951d0919,2024-04-29T14:37:34,Africa,response,1.49,2.1,mobile
4c5ed89c-8ad9-400c-ad63-b85712df73cd,2024-10-14T05:16:23,Oceania,response,0.35,3.0,desktop
0b86c218-1389-494b-af3b-8571a3c607fc,2024-08-06T07:03:07,Europe,query,2.88,2.2,mobile
cf2fa457-e7c9-47c8-aa1b-ee6640054226,2024-07-22T11:24:07,Europe,query,1.41,,tablet
6ae964ab-d6bd-490e-aa61-bd4e9fbd5988,2024-09-23T17:20:46,Africa,query,2.3,,desktop
54dced5e-d9dd-4f7c-98dc-9ec6ef548b23,2024-11-04T10:45:40,Oceania,response,1.95,3.6,tablet
28eec006-8a6a-42a1-87c5-321d7be01b1f,2024-07-02T18:28:25,Europe,response,1.92,4.0,desktop
997d12b6-8c76-4a9a-8bc4-a5d1fe04bf37,2024-10-20T19:24:15,Europe,query,2.93,,desktop
34f37d93-b84b-4ca0-bc85-f4d44506e9a0,2024-09-09T04:45:03,Europe,query,1.24,2.4,mobile
c5970c34-371f-4155-b294-39b410d4ec19,2024-12-21T16:56:51,Africa,query,2.17,,desktop
d61656d5-6c91-4878-9562-f3eb61a73e8e,2024-10-26T17:37:18,Asia,response,2.78,,desktop
2bbcafdd-108e-419b-a5b4-6c78f857fef0,2024-07-14T06:42:49,Oceania,response,2.05,,mobile
96caf989-bc99-4fbc-8e93-a7a741705aff,2024-07-25T12:06:48,Asia,response,1.9,,tablet
75eeb5cd-f085-4474-8af7-869ed294c9d9,2024-04-09T03:30:16,Asia,query,2.35,,mobile
44f0d7bd-ccb8-4b3c-8db6-61c59d30d448,2024-05-26T08:19:16,South America,query,1.01,4.5,mobile
bb35bfe3-6eff-4bbe-8bb8-06a58bfc72f0,2024-09-18T19:45:08,North America,query,0.62,,tablet
7fed6075-9091-4984-a34e-da9dc1fffc7a,2024-10-26T07:25:29,Oceania,response,0.63,,mobile
ce5fe54d-933d-4764-898d-f0e6a57b7338,2024-08-15T17:05:29,Oceania,query,2.82,,tablet
ced720e8-ff04-4382-86a2-eb046f0a54ad,2024-02-13T05:50:58,North America,response,2.22,,mobile
c4ec23df-5616-4c56-b8f7-d391a4a66053,2024-02-10T18:58:24,Europe,response,0.27,4.0,tablet
fe473997-ff47-44f8-97f2-26f3f932d856,2024-02-12T03:18:03,Oceania,response,2.68,,mobile
d38fa5fd-4ac2-4b44-b2d4-ccbc5ca16b3b,2024-12-14T21:29:36,Africa,response,0.43,,mobile
f55996dd-ab30-484b-a705-8e113dc55583,2024-01-17T07:44:47,Asia,query,0.93,,mobile
88ddbf93-3056-46e2-9d27-ffa8e7193b9f,2024-03-12T06:59:34,South America,response,2.43,,desktop
40e85cd8-9ed7-4b79-ba8b-99cb92c18f33,2024-01-19T00:56:26,Europe,query,0.27,,mobile
17de7fd9-b164-4ae4-90ac-5d257920ab1c,2024-06-13T03:30:07,Africa,query,1.83,2.3,mobile
b72c1f48-0ec6-4bd2-8be8-d6caec60e966,2024-04-08T21:08:07,South America,response,0.45,,tablet
79024ca7-9ba8-4a8e-9e6f-dceb86d0c79e,2024-09-14T02:31:22,Europe,query,0.53,,mobile
5139a97b-3167-4463-8945-279945268be1,2024-08-26T19:50:03,Asia,query,2.23,,tablet
f72c601b-5c73-484d-ade4-c5f5392d89a4,2024-04-30T09:25:45,Oceania,query,1.58,,desktop
e4e5781f-3aa5-49c5-88b7-d02f8e088e8b,2024-05-07T10:17:23,Asia,query,0.13,4.1,desktop
be8979c6-bfa8-452e-b47f-59c1e9597c2a,2024-06-30T00:44:25,Oceania,query,0.3,1.9,mobile
830dfe76-69e0-4c42-adbe-b46c14ed648d,2024-04-10T21:41:11,South America,query,2.62,3.0,mobile
a1ffeb7b-611e-4ddb-9cdf-52181a94f209,2024-03-31T21:43:49,Asia,query,0.26,2.0,tablet
163f9517-c66b-4e84-a4d0-f6a9da90d5e2,2024-06-13T12:54:24,Asia,query,2.37,2.7,desktop
cfd3a00c-f3a8-44e0-83b7-2a60736401fd,2024-07-05T05:29:18,North America,query,1.35,2.4,tablet
63cb1bdc-9171-47e7-b0f4-953d58058bb4,2024-08-25T13:48:32,Africa,response,0.13,,tablet
7e13b056-928a-4616-9e09-bcf314968fe0,2024-05-08T16:32:33,Oceania,query,0.24,,tablet
5b5f91d3-111c-4f3e-a56d-5be2e54b814b,2024-09-04T13:59:33,North America,query,1.25,,desktop
376fba43-8f70-439b-9d67-de639fac8ad8,2024-01-27T02:35:29,Europe,response,1.99,2.7,desktop
046be223-74a2-43c1-b685-d586685c24be,2024-12-01T01:23:08,South America,query,2.43,4.8,tablet
2400661a-00e3-4b46-81af-41d5627ae08f,2024-07-15T09:04:11,Europe,response,1.31,3.4,tablet
1c0802c3-2a94-482b-a196-6f3c66582d24,2024-04-15T08:43:06,Africa,query,2.67,,tablet
929caf89-3f8e-49a4-9853-39bf87c711ac,2024-11-20T09:27:36,Africa,response,2.53,1.7,mobile
92bf0c54-1bda-4bcc-a55a-82fb928ce5cd,2024-09-05T12:15:22,Africa,query,0.17,4.1,mobile
0d2ea08d-aa92-4568-8410-2ed2ff201ed2,2024-07-17T07:37:46,Oceania,query,2.17,4.2,desktop
1da20dae-2fe8-4f72-a643-dcc241c2e56c,2024-03-10T09:44:30,South America,response,2.41,1.5,tablet
e85c8d5b-b354-4f52-bdb1-abe062ef13db,2024-08-15T02:43:50,South America,query,1.8,4.4,desktop
a0c0bc19-6eea-4746-b66c-af786383ace1,2024-03-21T21:01:30,Africa,response,2.74,,mobile
e1b4294e-e749-4e0c-a868-6613c89688c4,2024-06-22T17:29:44,Oceania,response,2.36,3.7,tablet
642940a5-f373-44e3-bcbd-a73da9943e0d,2024-07-04T06:19:18,South America,response,0.98,3.1,mobile
b1346e44-9d9c-44fb-8bc3-4ad2405d92a7,2024-09-02T04:18:53,Africa,query,0.38,,mobile
1d40574d-4be5-4d37-820d-d1fe4087b9e2,2024-11-24T01:42:43,Asia,response,1.44,,mobile
366b934d-a8fb-4353-8655-23c79421a01f,2024-10-24T17:49:10,Europe,query,0.54,,tablet
c4f3c114-d3af-4ab8-adac-ace2da49d82f,2024-06-19T06:44:22,South America,response,0.12,1.7,desktop
92ae7133-f10e-4dd3-b145-ca04e5567eea,2024-04-18T12:20:35,Europe,query,1.26,,tablet
72971ad7-8192-45f9-9e35-d558a9fab17d,2024-07-28T11:28:37,Oceania,query,1.36,,tablet
946ffeda-9bfa-4308-ada3-3f06c57fd3e7,2024-05-20T11:30:25,Europe,response,2.44,3.8,tablet
6a1a1f30-a70c-4793-8dd4-f8553830b083,2024-06-12T16:18:46,South America,query,1.47,,desktop
bfa4fec0-11a1-4984-9b22-fbff090ba2dd,2024-10-02T01:33:55,Africa,response,1.87,3.3,mobile
6028b28c-c35c-4433-a45a-55efd53219a0,2024-03-01T16:02:57,Europe,query,2.68,,tablet
f5c3c949-3cca-48c5-b994-e6067c208a6b,2024-03-27T10:34:15,Africa,response,0.15,,tablet
823c1184-3f52-4e0d-8788-02499376456d,2024-12-16T22:19:35,Africa,query,2.12,,desktop
520da277-356f-4efd-8c7d-692a4cb51ddf,2024-06-13T21:54:37,Europe,query,0.46,,mobile
9090af38-6648-489e-b3c7-f2b1e1321141,2024-04-07T20:54:02,Europe,response,1.85,2.6,tablet
944c91c7-1240-495e-86c6-14ee86d2565e,2024-05-10T14:00:41,North America,query,2.42,,mobile
4515878a-d369-4dd3-9e4e-c285b08c4f94,2024-11-22T12:54:20,Africa,query,2.17,2.0,tablet
e173a5a6-08bf-4e6e-a778-95d827d4f8df,2024-11-07T01:37:45,Asia,query,2.59,4.3,mobile
e6bc6ca3-7e5c-4b93-b70b-009e101de60d,2024-07-08T03:42:08,Europe,query,1.61,1.2,desktop
e87e7bec-0ad7-4111-ac6b-1c28fc716581,2024-11-25T10:43:26,Oceania,response,0.23,4.4,mobile
dafaa4dc-d2e6-4958-8c22-e75dc9294cc4,2024-06-27T09:34:33,South America,response,0.41,3.2,tablet
1586cb64-0f0c-40f4-8fa2-1d0116e82247,2024-02-10T03:58:53,Africa,query,2.73,3.0,desktop
a94e749f-70f4-49f4-a308-a96fee809521,2024-08-07T10:12:00,North America,response,0.4,1.7,tablet
2e75a51c-22fd-49bf-ad6c-42d160e7fb4f,2024-08-26T01:14:54,North America,query,0.7,3.4,tablet
023c6daf-08a3-4dda-a9c9-9e1a685f3e53,2024-09-06T07:08:23,Asia,query,1.47,,mobile
e2814e98-af3e-41df-b524-cc84b5add3e7,2024-09-07T05:51:43,South America,response,0.78,,desktop
58bd49b7-93e1-4b06-9e8e-ee15571cbdc8,2024-09-30T08:50:54,Asia,query,0.45,,tablet
870af362-43c5-4925-beca-713100744e54,2024-07-09T22:44:47,North America,query,2.63,,desktop
4c79bd62-0e81-4192-a5f1-6dc49f56da14,2024-10-28T02:08:46,Europe,query,2.89,3.5,tablet
64766058-cd3a-4121-aace-b6bffe12add9,2024-04-04T06:36:25,South America,response,0.35,2.3,tablet
730c1eac-3155-43ce-a23a-95e50db03d30,2024-05-06T05:10:20,Europe,query,0.47,3.6,mobile
98fd27fc-35b5-4ca0-955f-f9c64d23ae70,2024-12-01T08:07:41,Asia,query,2.33,,mobile
6476e165-ee8b-456a-b1d8-19b52c0ad1f5,2024-12-05T23:50:37,Africa,query,0.96,,mobile
05a521e2-f7ac-49f1-bb47-55cea417eb5b,2024-09-21T17:21:58,Europe,response,2.0,4.6,mobile
f78e9696-af49-4664-ac99-e2f7e74d0c1e,2024-02-12T09:32:19,Asia,query,2.56,1.3,mobile
f6e28030-715b-4a6c-a530-3830a6a1faa2,2024-12-17T13:07:26,Asia,response,0.33,,mobile
43342cff-7567-4715-8085-1a5630d8ff48,2024-03-06T12:30:02,Oceania,response,2.94,3.7,tablet
bbb634ab-c7e7-421e-9b71-ebcf51611021,2024-08-21T07:36:22,South America,response,1.08,,mobile
561207d4-ba1e-40a0-b124-e2d32bfd8850,2024-12-03T17:49:38,Asia,response,0.41,4.0,desktop
c0b30bd7-7267-4d7f-965d-9be4acb5a3e0,2024-06-14T07:31:17,North America,response,0.28,,mobile
2fbdf50f-10db-4b80-8d44-56f06509ee2a,2024-06-02T23:39:36,Asia,query,1.23,,tablet
ef72e74b-6f0e-48c7-8833-c8a06efe4b10,2024-02-09T04:06:34,Oceania,response,0.29,1.7,desktop
19854ec2-60d7-4dd2-9dfc-e148815a43b8,2024-07-06T13:21:29,Europe,query,0.55,,desktop
2cb9d5aa-7201-4a6a-8bfa-754f03c24e9d,2024-12-14T18:53:40,Asia,query,0.77,2.7,desktop
ba3ba8e3-dbc2-4de4-a091-65c8dbe159a2,2024-05-02T08:58:50,Europe,query,2.72,,desktop
fc3c2f1d-9665-4979-b02c-2ce2aa4f3f80,2024-12-22T05:01:05,North America,query,1.73,,tablet
0315f023-666d-483d-8bba-4b3eceed2da7,2024-10-18T21:10:01,Europe,response,1.78,,desktop
1e4756ca-c863-4ce2-b1db-de908bc49cad,2024-09-27T12:19:55,Oceania,response,1.49,,mobile
38ca1f41-1850-4141-99aa-ae263dfbd7a3,2024-10-28T23:08:14,North America,response,2.11,1.5,tablet
e24bc39d-11f5-43fd-9171-ec6a8398c0be,2024-01-03T12:13:43,North America,query,2.39,,mobile
81605c61-6bbf-4188-890f-f21387d0dba4,2024-11-14T14:36:11,North America,query,0.78,2.3,mobile
845b5ba1-f82e-4e06-b612-15f883923f86,2024-07-05T15:42:01,South America,response,1.73,,desktop
0488f02d-f9da-4fbf-9962-4a88a782e3c2,2024-03-26T22:46:22,South America,response,0.88,,desktop
5dd99aa3-c247-4cd2-9ade-3dbe4b3afdeb,2024-05-18T07:03:02,Oceania,response,1.73,,desktop
ec826b26-df60-4dce-b9f4-3c4f75e9320f,2024-09-03T05:32:57,North America,response,1.09,4.6,desktop
547aaa01-6cf6-4ddf-87b4-4a1bfb57edcf,2024-09-21T21:19:00,Oceania,query,0.26,2.5,mobile
419db39e-f343-4d1f-b7ea-6fa57d0a6245,2024-09-27T23:14:43,Asia,query,0.77,,mobile
6c652c99-65b0-4e48-93b2-12bb37011577,2024-10-20T16:18:52,Oceania,response,1.65,1.3,tablet
7fab0496-d59f-49f5-bf35-dca81ebebcda,2024-10-19T18:09:01,North America,query,2.44,3.2,mobile
d1afb8f1-6af6-45ec-b922-f46446a6ffac,2024-07-02T23:21:42,North America,response,2.38,,tablet
9efff648-b6f8-4ae4-ac22-7d4296d3a665,2024-02-26T17:35:29,Africa,response,0.77,4.6,mobile
1a50104d-3d3d-46f5-95c2-ac1aefa9fa4d,2024-02-13T19:45:31,Europe,query,2.18,1.9,mobile
ca1b3cfa-f996-4c2c-bff5-2454bccdc1f0,2024-05-03T01:34:15,Europe,query,0.54,,mobile
92f3975b-b531-48c1-8d06-aa77a9bc6022,2024-01-12T17:59:00,Europe,query,1.5,,desktop
33d312ec-c4d6-4490-b942-df4dc05082d5,2024-04-28T01:41:59,Oceania,query,1.52,,desktop
e2bae2d4-c140-4857-9035-ec3f6cd71ad1,2024-03-17T21:29:28,Asia,response,2.87,,desktop
9e4972c9-b5ef-4a17-a2d7-96aef1082fc9,2024-04-28T17:18:21,South America,query,1.61,4.2,tablet
0fe78be2-9d8c-452a-9c13-06dae75e945b,2024-05-26T14:06:12,South America,response,2.81,,mobile
33404e4d-45bc-44f2-b9d5-21612fe850a2,2024-11-23T20:42:42,Oceania,query,1.19,1.0,tablet
1ed7b9dc-e295-4b2d-885c-96efd61d9822,2024-10-27T06:55:10,Asia,response,1.01,,mobile
751778b9-957d-4ffc-8396-fdd7ec00e95c,2024-03-10T10:46:40,Asia,response,0.7,4.7,tablet
7737458d-80ab-44d0-a15d-239137d40ea2,2024-05-29T11:14:18,North America,response,2.64,4.0,tablet
44990c2b-d9de-428f-88bd-deacc9b86dca,2024-11-29T15:34:50,South America,response,1.17,4.6,tablet
3ba7ac27-bcd8-48ef-8615-53fae2ec2dc8,2024-06-29T01:37:46,Oceania,query,0.96,3.7,mobile
cf44f54e-1237-4d0a-b01f-6cd9395bfb74,2024-09-23T16:08:21,South America,query,1.87,3.0,desktop
239159e6-e55a-4619-a9f2-011a433d5a47,2024-01-13T13:40:51,Asia,response,0.42,,mobile
0d39dfba-b9f7-41fc-9a48-a0c908bc2979,2024-06-17T01:37:59,South America,query,2.9,2.5,desktop
